Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"1820 Peachtree St NW UNIT 907, Atlanta, GA 30309",https://www.zillow.com/homedetails/1820-Peachtree-St-NW-UNIT-907-Atlanta-GA-30309/112431211_zpid/,Sold 07/09/2019,"$648,000 ",3 bds,3 ba,"1,700 sqft",Single Family,2010,2010,Forced air,Central,Attached Garage,"1,699 sqft",,"$649,956 ","$598,000 - $708,000",-$253 (-0.0 %)
"117 City View Ct NE # 8, Atlanta, GA 30308",https://www.zillow.com/homedetails/117-City-View-Ct-NE-8-Atlanta-GA-30308/2084659979_zpid/,Sold 07/09/2019,"$624,900 ",3 bds,3.5 ba,"1,790 sqft",Townhouse,2018,,Forced air,Central,Attached Garage,640 sqft,,"$626,786 ","$577,000 - $683,000",-$243 (-0.0 %)
"1857 Walthall Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1857-Walthall-Dr-NW-Atlanta-GA-30318/35908564_zpid/,Sold 07/09/2019,"$612,500 ",3 bds,2 ba,"1,688 sqft",Single Family,1940,1970,Other,Central,,0.45 acres,,"$614,348 ","$565,000 - $670,000",-$239 (-0.0 %)
"2561 Ridgewood Ter NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2561-Ridgewood-Ter-NW-Atlanta-GA-30318/35921728_zpid/,Sold 07/09/2019,"$507,250 ",3 bds,2 ba,"1,976 sqft",Single Family,1953,1975,Forced air,"Central, Other",,0.37 acres,,"$508,781 ","$468,000 - $555,000",-$198 (-0.0 %)
"63 Honour Cir NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/63-Honour-Cir-NW-Atlanta-GA-30305/35942788_zpid/,Sold 07/09/2019,"$745,000 ",3 bds,2 ba,"2,724 sqft",Single Family,1940,1990,Forced air,Central,,0.29 acres,,"$747,248 ","$687,000 - $815,000",-$291 (-0.0 %)
"180 Lindbergh Dr NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/180-Lindbergh-Dr-NE-Atlanta-GA-30305/35896346_zpid/,Sold 07/08/2019,"$760,000 ",3 bds,2.5 ba,"1,800 sqft",Townhouse,1970,1970,Forced air,Central,Off street,0.28 acres,,"$687,201 ","$618,000 - $832,000","-$3,753 (-0.5 %)"
"13 Ivy Sq NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/13-Ivy-Sq-NE-Atlanta-GA-30342/35942533_zpid/,Play video iconVideo Walkthrough,"$350,000 ",3 bds,4 ba,"1,798 sqft",Townhouse,1972,1972,Forced air,Central,2 spaces,"1,799 sqft",Good solar potentialSun Number™: 66.61,"$351,070 ","$323,000 - $383,000",-$133 (-0.0 %)
"13 Ivy Chase NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/13-Ivy-Chase-NE-Atlanta-GA-30342/35933451_zpid/,Sold 07/08/2019,"$350,000 ",3 bds,3.5 ba,"1,798 sqft",Townhouse,1972,,Forced air,Central,,"1,742 sqft",,"$351,070 ","$323,000 - $383,000",-$133 (-0.0 %)
"1669 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1669-Liberty-Pkwy-NW-Atlanta-GA-30318/108604531_zpid/,Sold 07/08/2019,"$269,900 ",3 bds,3.5 ba,"1,326 sqft",Townhouse,2009,2009,Forced air,Central,2 spaces,609 sqft,,"$270,725 ","$249,000 - $295,000",-$103 (-0.0 %)
"3037 E Pine Valley Rd NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/3037-E-Pine-Valley-Rd-NW-Atlanta-GA-30305/35907382_zpid/,Sold 07/08/2019,$1.81M,3 bds,4 ba,400 sqft,Single Family,1939,1990,"Forced air, Other","Central, Other",2 spaces,0.48 acres,,"$1,815,536 ",$1.67M - $1.98M,-$686 (-0.0 %)
"716 Lakeview Ave NE, Atlanta, GA 30308",https://www.zillow.com/homedetails/716-Lakeview-Ave-NE-Atlanta-GA-30308/88816335_zpid/,Sold 07/08/2019,$1.25M,3 bds,2 ba,"7,000 sqft",Single Family,1930,,,,7 spaces,"7,000 sqft",,"$1,253,823 ",$1.15M - $1.37M,-$473 (-0.0 %)
"3873 Roswell Rd NE APT 21, Atlanta, GA 30342",https://www.zillow.com/homedetails/3873-Roswell-Rd-NE-APT-21-Atlanta-GA-30342/35942677_zpid/,Sold 07/08/2019,"$358,000 ",3 bds,2.5 ba,"2,300 sqft",Townhouse,1982,1982,Forced air,Central,,"2,300 sqft",,"$359,095 ","$330,000 - $391,000",-$135 (-0.0 %)
"1189 Cumberland Rd NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1189-Cumberland-Rd-NE-Atlanta-GA-30306/14521080_zpid/,Sold 07/08/2019,"$725,000 ",3 bds,2 ba,"2,234 sqft",Single Family,1936,1936,,Central,3 spaces,"8,712 sqft",,"$725,406 ","$675,000 - $776,000","+$4,123 (+0.6 %)"
"180 Lindbergh Dr NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/180-Lindbergh-Dr-NE-Atlanta-GA-30305/35896346_zpid/,Sold 07/08/2019,"$760,000 ",3 bds,2.5 ba,"1,800 sqft",Townhouse,1970,1970,Forced air,Central,Off street,0.28 acres,,"$687,201 ","$618,000 - $832,000","-$3,753 (-0.5 %)"
"3232 Kingston Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/3232-Kingston-Rd-NW-Atlanta-GA-30318/35871244_zpid/,Sold 07/05/2019,"$73,000 ",3 bds,1.5 ba,"1,464 sqft",Single Family,1959,,Forced air,Central,,0.26 acres,,"$73,232 ","$67,000 - $80,000",-$24 (-0.0 %)
"1912 Bay Line Ln NW # 120, Atlanta, GA 30318",https://www.zillow.com/homedetails/1912-Bay-Line-Ln-NW-120-Atlanta-GA-30318/2089913299_zpid/,Sold 07/04/2019,"$508,900 ",3 bds,3.5 ba,"2,331 sqft",Townhouse,2019,,Forced air,Central,4 spaces,,,"$510,553 ","$470,000 - $557,000",-$175 (-0.0 %)
"1189 Beech Valley Rd NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1189-Beech-Valley-Rd-NE-Atlanta-GA-30306/14521487_zpid/,Sold 07/03/2019,"$675,000 ",3 bds,3 ba,"2,234 sqft",Single Family,1928,,Forced air,Central,Detached Garage,"8,712 sqft",,"$675,362 ","$628,000 - $729,000","+$4,008 (+0.6 %)"
"2247 Paul Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2247-Paul-Ave-NW-Atlanta-GA-30318/65470981_zpid/,Sold 07/03/2019,"$415,000 ",3 bds,2.5 ba,"2,238 sqft",Single Family,2005,2005,Forced air,Central,Detached Garage,"8,712 sqft",,"$416,353 ","$383,000 - $454,000",-$133 (-0.0 %)
"1097 2nd St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1097-2nd-St-NW-Atlanta-GA-30318/35923013_zpid/,Sold 07/03/2019,"$125,000 ",3 bds,1 ba,968 sqft,Single Family,1950,1950,Forced air,Central,"Carport, Off street",0.48 acres,,"$125,407 ","$115,000 - $137,000",-$40 (-0.0 %)
"1788 Moores Mill Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1788-Moores-Mill-Rd-NW-Atlanta-GA-30318/35920238_zpid/,Sold 07/02/2019,"$475,000 ",3 bds,2.5 ba,"1,980 sqft",Single Family,1952,1965,Forced air,Central,Attached Garage,0.49 acres,,"$476,568 ","$438,000 - $519,000",-$147 (-0.0 %)
"1671 Laurel Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1671-Laurel-Ave-NW-Atlanta-GA-30318/35920983_zpid/,Sold 07/02/2019,"$160,000 ",3 bds,1 ba,884 sqft,Single Family,1955,1975,Other,None,1 space,"7,405 sqft","GreenEnergyEfficient:,Insulation-ceiling, Water Heater-electric,Great solar potentialSun Number™: 79.41","$160,528 ","$148,000 - $175,000",-$50 (-0.0 %)
"3851 Wieuca Rd NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/3851-Wieuca-Rd-NE-Atlanta-GA-30342/35928031_zpid/,Sold 07/01/2019,"$700,000 ",3 bds,3 ba,"2,417 sqft",Single Family,1950,2005,Forced air,Central,2 spaces,0.46 acres,Limited solar potentialSun Number™: 57.01,"$702,338 ","$646,000 - $766,000",-$210 (-0.0 %)
"1249 Reeder Cir NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1249-Reeder-Cir-NE-Atlanta-GA-30306/14521059_zpid/,Sold 07/01/2019,"$654,000 ",3 bds,2 ba,"1,868 sqft",Single Family,1947,1947,Forced air,Central,Carport,"8,712 sqft",Candidate for a community solar programSun Number™: 20.23,"$654,344 ","$609,000 - $707,000","+$3,949 (+0.6 %)"
"844 Fairburn Rd NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/844-Fairburn-Rd-NW-Atlanta-GA-30331/35871926_zpid/,Sold 07/01/2019,"$63,000 ",3 bds,1 ba,"1,218 sqft",Single Family,1961,1961,Other,Central,,"8,960 sqft",Candidate for a community solar programSun Number™: 20.21,"$63,207 ","$58,000 - $69,000",-$20 (-0.0 %)
"3861 Wieuca Ter NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/3861-Wieuca-Ter-NE-Atlanta-GA-30342/35928048_zpid/,Sold 07/01/2019,"$700,000 ",3 bds,2 ba,"2,105 sqft",Single Family,1940,1980,Forced air,Central,Attached Garage,0.34 acres,,"$702,338 ","$646,000 - $766,000",-$210 (-0.0 %)
"1302 S Ponce De Leon Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1302-S-Ponce-De-Leon-Ave-NE-Atlanta-GA-30306/59934240_zpid/,Sold 07/01/2019,"$842,000 ",3 bds,2.5 ba,"2,872 sqft",Townhouse,1925,1925,Forced air,Central,2 spaces,1 acre,,"$842,443 ","$783,000 - $910,000","+$5,083 (+0.6 %)"
"4290 Peachtree Dunwoody Rd NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/4290-Peachtree-Dunwoody-Rd-NE-Atlanta-GA-30342/35927552_zpid/,Sold 06/28/2019,"$623,200 ",3 bds,2 ba,"2,232 sqft",Single Family,1954,1985,Forced air,Central,2 spaces,0.4 acres,"GreenEnergyEfficient:,Water Heater-gas,Candidate for a community solar programSun Number™: 20.21","$625,420 ","$575,000 - $682,000",-$112 (-0.0 %)
"160 Peachtree Way NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/160-Peachtree-Way-NE-Atlanta-GA-30305/35896063_zpid/,Sold 06/28/2019,$1.80M,3 bds,4.5 ba,"3,744 sqft",Single Family,1930,2002,Forced air,Central,,0.62 acres,,"$1,742,829 ",$1.38M - $1.99M,"-$20,374 (-1.2 %)"
"39 Alden Ave NW, Atlanta, GA 30309",https://www.zillow.com/homedetails/39-Alden-Ave-NW-Atlanta-GA-30309/35899792_zpid/,Sold 06/28/2019,"$618,000 ",3 bds,2 ba,"2,374 sqft",Single Family,1930,1980,Forced air,Central,1 space,"9,844 sqft",,"$620,202 ","$571,000 - $676,000",-$111 (-0.0 %)
"833 Drewry St NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/833-Drewry-St-NE-Atlanta-GA-30306/35854486_zpid/,Sold 06/28/2019,"$745,000 ",3 bds,2 ba,"2,016 sqft",Single Family,1929,1965,Forced air,Central,Off street,"9,583 sqft",,"$747,654 ","$688,000 - $815,000",-$135 (-0.0 %)
"3668 Clovis Ct NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/3668-Clovis-Ct-NW-Atlanta-GA-30331/35850592_zpid/,Sold 06/28/2019,"$63,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1958,,Forced air,None,,"10,410 sqft",Candidate for a community solar programSun Number™: 20.21,"$112,209 ","$84,000 - $127,000","-$2,659 (-2.3 %)"
"1477 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1477-Liberty-Pkwy-NW-Atlanta-GA-30318/88810623_zpid/,Sold 06/28/2019,"$275,000 ",3 bds,3.5 ba,"1,326 sqft",Townhouse,2005,,"Forced air, Heat pump",Central,1 space,871 sqft,,"$275,979 ","$254,000 - $301,000",-$50 (-0.0 %)
"414 5th St NE, Atlanta, GA 30308",https://www.zillow.com/homedetails/414-5th-St-NE-Atlanta-GA-30308/35880053_zpid/,Sold 06/28/2019,"$657,000 ",3 bds,2 ba,"1,712 sqft",Single Family,1920,,Forced air,Central,,"6,250 sqft",,"$659,341 ","$607,000 - $719,000",-$118 (-0.0 %)
"117 Lakeland Dr NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/117-Lakeland-Dr-NW-Atlanta-GA-30305/35942883_zpid/,Sold 06/28/2019,"$650,000 ",3 bds,2 ba,"1,886 sqft",Single Family,1948,1980,Forced air,Central,Off street,"8,537 sqft",,"$652,316 ","$600,000 - $711,000",-$117 (-0.0 %)
"1474 Nash Rd NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/1474-Nash-Rd-NW-Atlanta-GA-30331/35924900_zpid/,Sold 06/28/2019,"$120,000 ",3 bds,2 ba,"1,648 sqft",Single Family,1945,,Forced air,Central,,0.44 acres,,"$140,064 ","$97,000 - $181,000","+$2,616 (+1.9 %)"
"1170 Ogilvie Dr NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/1170-Ogilvie-Dr-NE-Atlanta-GA-30324/35927100_zpid/,Sold 06/28/2019,"$365,000 ",3 bds,2 ba,"1,436 sqft",Single Family,1956,1970,Forced air,Central,Off street,"7,697 sqft",,"$366,300 ","$337,000 - $399,000",-$66 (-0.0 %)
"1011 Mclynn Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1011-Mclynn-Ave-NE-Atlanta-GA-30306/35918943_zpid/,Sold 06/28/2019,"$700,000 ",3 bds,2 ba,"1,901 sqft",Single Family,1927,2010,Forced air,Central,2 spaces,"8,233 sqft",,"$702,494 ","$646,000 - $766,000",-$126 (-0.0 %)
"246 Devin Pl NE # 12, Atlanta, GA 30305",https://www.zillow.com/homedetails/246-Devin-Pl-NE-12-Atlanta-GA-30305/2085337544_zpid/,Sold 06/28/2019,$1.03M,3 bds,3.5 ba,"3,375 sqft",Townhouse,2019,,,,,,,"$1,037,267 ","$954,000 - $1.13M",-$186 (-0.0 %)
"2167 Mckinley Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2167-Mckinley-Rd-NW-Atlanta-GA-30318/35910407_zpid/,Sold 06/28/2019,"$699,000 ",3 bds,3 ba,"2,390 sqft",Single Family,1976,2006,Forced air,Central,Off street,0.35 acres,Great solar potentialSun Number™: 81.01,"$701,490 ","$645,000 - $765,000",-$126 (-0.0 %)
"1837 Brooks Dr NW # 124, Atlanta, GA 30318",https://www.zillow.com/homedetails/1837-Brooks-Dr-NW-124-Atlanta-GA-30318/2089913302_zpid/,Sold 06/28/2019,"$504,900 ",3 bds,3.5 ba,"2,234 sqft",Townhouse,2018,,Forced air,Central,4 spaces,,,"$506,699 ","$466,000 - $552,000",-$91 (-0.0 %)
"1801 Drew Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1801-Drew-Dr-NW-Atlanta-GA-30318/82621526_zpid/,Sold 06/28/2019,"$375,000 ",3 bds,2.5 ba,"2,340 sqft",Single Family,2006,2006,Forced air,Central,2 spaces,"6,621 sqft",,"$376,336 ","$346,000 - $410,000",-$67 (-0.0 %)
"1916 Bay Line Ln NW # 118, Atlanta, GA 30318",https://www.zillow.com/homedetails/1916-Bay-Line-Ln-NW-118-Atlanta-GA-30318/2089913303_zpid/,Sold 06/28/2019,"$499,900 ",3 bds,3.5 ba,"2,234 sqft",Townhouse,2019,,Forced air,Central,4 spaces,,,"$501,681 ","$462,000 - $547,000",-$90 (-0.0 %)
"2167 Mckinley Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2167-Mckinley-Rd-NW-Atlanta-GA-30318/35910407_zpid/,Sold 06/28/2019,"$699,000 ",3 bds,3 ba,"2,390 sqft",Single Family,1976,2006,Forced air,Central,Off street,0.35 acres,Great solar potentialSun Number™: 81.01,"$701,490 ","$645,000 - $765,000",-$126 (-0.0 %)
"2406 Moore St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2406-Moore-St-NW-Atlanta-GA-30318/98010109_zpid/,Sold 06/27/2019,"$119,000 ",3 bds,2 ba,"1,473 sqft",Single Family,2007,2007,Forced air,Central,,"7,000 sqft",,"$119,432 ","$110,000 - $130,000",-$17 (-0.0 %)
"605 Broadview Ter NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/605-Broadview-Ter-NE-Atlanta-GA-30324/2085880359_zpid/,Sold 06/27/2019,"$735,000 ",3 bds,3.5 ba,"2,541 sqft",Single Family,2019,,Gas,Central,2 spaces,,"GreenBuildingVerificationType:,ENERGY STAR Certified Homes,GreenEnergyEfficient:,Programmable Thermostat, Double Pane/Thermo, Water Heater-gas, Tankless Water Heater","$737,673 ","$679,000 - $804,000",-$104 (-0.0 %)
"17 Scotland Pl NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/17-Scotland-Pl-NW-Atlanta-GA-30318/35920622_zpid/,Sold 06/27/2019,"$339,000 ",3 bds,2.5 ba,"1,560 sqft",Townhouse,1979,1979,Forced air,Central,1 space,"1,559 sqft",,"$340,233 ","$313,000 - $371,000",-$47 (-0.0 %)
"4620 Wieuca Rd NE APT 56, Atlanta, GA 30342",https://www.zillow.com/homedetails/4620-Wieuca-Rd-NE-APT-56-Atlanta-GA-30342/2084200032_zpid/,Sold 06/27/2019,"$375,000 ",3 bds,2.5 ba,"1,750 sqft",Townhouse,1971,,Forced air,Central,,,,"$376,364 ","$346,000 - $410,000",-$52 (-0.0 %)
"188 15th St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/188-15th-St-NW-Atlanta-GA-30318/35899630_zpid/,Sold 06/27/2019,"$405,000 ",3 bds,2 ba,"1,936 sqft",Single Family,1955,1995,Forced air,Central,,0.25 acres,,"$406,473 ","$374,000 - $443,000",-$57 (-0.0 %)
"3843 Wieuca Ter NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/3843-Wieuca-Ter-NE-Atlanta-GA-30342/35928050_zpid/,Sold 06/27/2019,"$829,000 ",3 bds,2.5 ba,"3,739 sqft",Single Family,1945,1945,Forced air,Central,1 space,0.54 acres,Candidate for a community solar programSun Number™: 20.21,"$832,015 ","$765,000 - $907,000",-$117 (-0.0 %)
"1680 Donald Lee Hollowell Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1680-Donald-Lee-Hollowell-Pkwy-NW-Atlanta-GA-30318/35845493_zpid/,Sold 06/27/2019,"$600,000 ",3 bds,0.5 ba,"1,424 sqft",Single Family,1925,1990,Forced air,Other,,"8,851 sqft",,"$160,758 ","$85,000 - $199,000","+$13,952 (+9.5 %)"
"4620 Wieuca Rd NE APT 56, Atlanta, GA 30342",https://www.zillow.com/homedetails/4620-Wieuca-Rd-NE-APT-56-Atlanta-GA-30342/35941564_zpid/,Sold 06/27/2019,"$375,000 ",3 bds,2.5 ba,"1,750 sqft",Townhouse,1971,1971,Forced air,Central,2 spaces,"1,751 sqft",,"$376,364 ","$346,000 - $410,000",-$52 (-0.0 %)
"1600 Ferno Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1600-Ferno-Dr-NW-Atlanta-GA-30318/35924291_zpid/,Sold 06/27/2019,"$52,000 ",3 bds,1 ba,"1,087 sqft",Single Family,1960,1960,Other,Central,,"7,540 sqft",,"$52,189 ","$48,000 - $57,000",-$7 (-0.0 %)
"747 Greenwood Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/747-Greenwood-Ave-NE-Atlanta-GA-30306/35854494_zpid/,Sold 06/27/2019,$1.55M,3 bds,3.5 ba,"2,432 sqft",Single Family,2005,2005,Forced air,Central,Detached Garage,"7,501 sqft",,"$1,560,086 ",$1.44M - $1.70M,+$335 (+0.0 %)
"1912 Red Eagle Walk, Atlanta, GA 30318",https://www.zillow.com/homedetails/1912-Red-Eagle-Walk-Atlanta-GA-30318/283676450_zpid/,Sold 06/27/2019,"$609,900 ",3 bds,3.5 ba,"3,040 sqft",Single Family,2019,,Gas,Central,4 spaces,"2,614 sqft",,"$612,118 ","$563,000 - $667,000",-$86 (-0.0 %)
"777 Forrest St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/777-Forrest-St-NW-Atlanta-GA-30318/35909986_zpid/,Sold 06/27/2019,"$405,000 ",3 bds,2 ba,"1,652 sqft",Single Family,1941,,Forced air,"Central, Other",Off street,"8,185 sqft",,"$460,292 ","$423,000 - $497,000","-$5,246 (-1.1 %)"
"3420 Landen Pine Ct NE # 10, Atlanta, GA 30305",https://www.zillow.com/homedetails/3420-Landen-Pine-Ct-NE-10-Atlanta-GA-30305/2089185111_zpid/,Sold 06/26/2019,"$649,900 ",3 bds,3.5 ba,"2,277 sqft",Townhouse,2018,,Gas,Central,,,,"$652,264 ","$600,000 - $711,000",-$91 (-0.0 %)
"49 Lamsden Ln NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/49-Lamsden-Ln-NW-Atlanta-GA-30327/35916976_zpid/,Sold 06/26/2019,"$307,500 ",3 bds,3 ba,"1,920 sqft",Townhouse,1968,,"Forced air, Heat pump",Central,3 spaces,"1,916 sqft",,"$308,641 ","$284,000 - $336,000",-$31 (-0.0 %)
"2407 Claude St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2407-Claude-St-NW-Atlanta-GA-30318/35923570_zpid/,3D Homes Icon3D Home,"$330,550 ",3 bds,2 ba,"1,319 sqft",Single Family,1930,1980,Heat pump,Central,,"10,628 sqft",,"$331,776 ","$305,000 - $362,000",-$34 (-0.0 %)
"2021 Springlake Dr NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/2021-Springlake-Dr-NW-Atlanta-GA-30305/35910073_zpid/,Sold 06/25/2019,"$885,000 ",3 bds,5 ba,"2,824 sqft",Single Family,1993,1993,Forced air,Central,2 spaces,"10,018 sqft",Candidate for a community solar programSun Number™: 20.21,"$888,350 ","$817,000 - $968,000",-$54 (-0.0 %)
"3000 E Pine Valley Rd NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/3000-E-Pine-Valley-Rd-NW-Atlanta-GA-30305/35907723_zpid/,Sold 06/25/2019,$1.07M,3 bds,2.5 ba,"2,520 sqft",Single Family,1939,1990,Forced air,Central,,1.08 acres,Good solar potentialSun Number™: 66.61,"$1,079,069 ","$993,000 - $1.18M",-$66 (-0.0 %)
"213 16th St NW APT 9, Atlanta, GA 30363",https://www.zillow.com/homedetails/213-16th-St-NW-APT-9-Atlanta-GA-30363/2084225262_zpid/,Sold 06/25/2019,"$365,000 ",3 bds,3.5 ba,"1,270 sqft",Townhouse,2003,,Forced air,Central,2 spaces,,,"$366,381 ","$337,000 - $399,000",-$23 (-0.0 %)
"1265 Zimmer Dr NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1265-Zimmer-Dr-NE-Atlanta-GA-30306/14521025_zpid/,Sold 06/25/2019,$1.14M,3 bds,2 ba,"4,025 sqft",Single Family,1946,2009,Forced air,Central,Carport,"9,055 sqft",Limited solar potentialSun Number™: 40.23,"$1,140,666 ",$1.06M - $1.23M,"+$7,110 (+0.6 %)"
"2695 Sharondale Dr NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2695-Sharondale-Dr-NE-Atlanta-GA-30305/35932505_zpid/,Sold 06/25/2019,"$640,000 ",3 bds,3 ba,"2,847 sqft",Single Family,1950,1980,Forced air,Central,1 space,0.34 acres,Great solar potentialSun Number™: 83.41,"$642,422 ","$591,000 - $700,000",-$39 (-0.0 %)
"2233 Edison Ave NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2233-Edison-Ave-NE-Atlanta-GA-30305/35897174_zpid/,Sold 06/25/2019,"$579,900 ",3 bds,2 ba,"1,442 sqft",Single Family,1930,2013,Forced air,Central,3 spaces,"6,656 sqft","GreenEnergyEfficient:,Programmable Thermostat,Great solar potentialSun Number™: 88.21","$582,095 ","$536,000 - $634,000",-$35 (-0.0 %)
"2353 Abner Pl NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2353-Abner-Pl-NW-Atlanta-GA-30318/35922458_zpid/,Sold 06/25/2019,"$150,000 ",3 bds,1 ba,"1,200 sqft",Single Family,1960,1960,Other,Central,,0.32 acres,,"$150,567 ","$139,000 - $164,000",-$10 (-0.0 %)
"165 6th St NE, Atlanta, GA 30308",https://www.zillow.com/homedetails/165-6th-St-NE-Atlanta-GA-30308/35880707_zpid/,Sold 06/25/2019,$1.10M,3 bds,3.5 ba,"2,654 sqft",Townhouse,2018,,Heat pump,Central,Attached Garage,"6,242 sqft",,"$950,456 ","$884,000 - $1.02M","-$153,775 (-13.9 %)"
"165 6th St NE # 1, Atlanta, GA 30308",https://www.zillow.com/homedetails/165-6th-St-NE-1-Atlanta-GA-30308/2088066212_zpid/,Sold 06/25/2019,$1.10M,3 bds,3.5 ba,"2,654 sqft",Townhouse,2018,,Heat pump,,Attached Garage,,,"$1,104,164 ",$1.02M - $1.20M,-$67 (-0.0 %)
"2042 Spink St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2042-Spink-St-NW-Atlanta-GA-30318/88823053_zpid/,Sold 06/25/2019,"$389,000 ",3 bds,2.5 ba,"2,210 sqft",Single Family,2007,2007,Other,Central,2 spaces,"10,019 sqft",,"$390,472 ","$359,000 - $426,000",-$24 (-0.0 %)
"1300 Morningside Dr NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1300-Morningside-Dr-NE-Atlanta-GA-30306/35918832_zpid/,Sold 06/24/2019,"$615,000 ",3 bds,2 ba,"2,358 sqft",Single Family,1925,,Forced air,Central,2 spaces,"9,147 sqft",,"$617,373 ","$568,000 - $673,000",-$13 (-0.0 %)
"1172 Warfield St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1172-Warfield-St-NW-Atlanta-GA-30318/65442179_zpid/,Sold 06/24/2019,"$393,000 ",3 bds,2.5 ba,"1,620 sqft",Single Family,2001,2001,Forced air,Central,2 spaces,"3,598 sqft",,"$394,516 ","$363,000 - $430,000",-$9 (-0.0 %)
"40 Paces West Dr NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/40-Paces-West-Dr-NW-Atlanta-GA-30327/35917783_zpid/,Sold 06/24/2019,"$925,000 ",3 bds,4 ba,"2,568 sqft",Townhouse,1982,1982,Forced air,Central,Attached Garage,"2,544 sqft",,"$928,570 ","$854,000 - $1.01M",-$20 (-0.0 %)
"1662 Noble Dr NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1662-Noble-Dr-NE-Atlanta-GA-30306/14521499_zpid/,Sold 06/24/2019,"$837,000 ",3 bds,3.5 ba,"2,455 sqft",Single Family,1938,,Forced air,Central,Attached Garage,"8,712 sqft",,"$837,496 ","$779,000 - $904,000","+$5,248 (+0.6 %)"
